asset_id,date,price,source,sale_type,status,outlier,url
5b7e38c2-737c-473d-bee8-ffff050fca61,2026-08-08,4721.84,eBay,BUY_IT_NOW,ok,0,https://www.ebay.com/itm/327256072684
5b7e38c2-737c-473d-bee8-ffff050fca61,2026-06-28,3300,eBay,BEST_OFFER,ok,0,https://www.ebay.com/itm/298246907282
5b7e38c2-737c-473d-bee8-ffff050fca61,2026-05-10,2800,eBay,AUCTION,ok,0,https://www.ebay.com/itm/287301523258
5b7e38c2-737c-473d-bee8-ffff050fca61,2026-03-19,1400,eBay,AUCTION,ok,0,https://www.ebay.com/itm/198207179710
5b7e38c2-737c-473d-bee8-ffff050fca61,2025-09-08,1250,eBay,BUY_IT_NOW,ok,0,https://www.ebay.com/itm/286777389555
5b7e38c2-737c-473d-bee8-ffff050fca61,2025-09-08,1099.99,eBay,BEST_OFFER,ok,0,https://www.ebay.com/itm/388931056222
5b7e38c2-737c-473d-bee8-ffff050fca61,2025-09-06,950,eBay,BEST_OFFER,ok,0,https://www.ebay.com/itm/306434164415
5b7e38c2-737c-473d-bee8-ffff050fca61,2025-08-31,1033,eBay,AUCTION,ok,0,https://www.ebay.com/itm/286779409433
5b7e38c2-737c-473d-bee8-ffff050fca61,2025-06-25,1143.42,eBay,BEST_OFFER,ok,0,https://www.ebay.com/itm/127198454795
5b7e38c2-737c-473d-bee8-ffff050fca61,2025-05-25,800,eBay,AUCTION,ok,0,https://www.ebay.com/itm/286572020536
5be0cc82-6f11-4795-8fdc-a8b603f17fff,2026-09-18,99,PWCC Fixed Price,BEST_OFFER,ok,0,https://www.fanaticscollect.com/buy-now/a29ff007-98f0-4d52-90bf-7371ec6c916f
5be0cc82-6f11-4795-8fdc-a8b603f17fff,2026-09-14,89.99,eBay,BEST_OFFER,ok,0,https://www.ebay.com/itm/307167905067
5be0cc82-6f11-4795-8fdc-a8b603f17fff,2026-09-01,125,eBay,BEST_OFFER,ok,0,https://www.ebay.com/itm/298326840088
5be0cc82-6f11-4795-8fdc-a8b603f17fff,2026-08-31,74,eBay,AUCTION,ok,0,https://www.ebay.com/itm/820041058584
5be0cc82-6f11-4795-8fdc-a8b603f17fff,2026-08-29,99.95,eBay,BUY_IT_NOW,ok,0,https://www.ebay.com/itm/227483236804
5be0cc82-6f11-4795-8fdc-a8b603f17fff,2026-07-27,90,eBay,BEST_OFFER,ok,0,https://www.ebay.com/itm/407020480732
5be0cc82-6f11-4795-8fdc-a8b603f17fff,2026-07-14,70.64,eBay,BUY_IT_NOW,ok,0,https://www.ebay.com/itm/278054565485
5be0cc82-6f11-4795-8fdc-a8b603f17fff,2026-07-13,100,eBay,BUY_IT_NOW,ok,0,https://www.ebay.com/itm/358735389952
5be0cc82-6f11-4795-8fdc-a8b603f17fff,2026-07-05,82,eBay,AUCTION,ok,0,https://www.ebay.com/itm/298455264481
5be0cc82-6f11-4795-8fdc-a8b603f17fff,2026-06-21,82.59,eBay,AUCTION,ok,0,https://www.ebay.com/itm/137399352565
5b20dca8-a599-406b-88b1-08634923fa44,2026-09-20,216000,PWCC Weekly Auctions,AUCTION,ok,1,https://www.fanaticscollect.com/weekly/0bd63d98-ab9a-11f1-b3c7-06d19b0b9c59
5b20dca8-a599-406b-88b1-08634923fa44,2026-07-02,41550,Alt,AUCTION,ok,0,https://alt.xyz/exchange/select-listing?ids=60d8dbea-e854-4f68-bf42-d5d2f221ba2f
5b20dca8-a599-406b-88b1-08634923fa44,2026-04-02,36000,Alt,AUCTION,ok,0,https://alt.xyz/exchange/select-listing?ids=29d1db91-3cfd-4afe-888f-b7c753b7cb37
5b20dca8-a599-406b-88b1-08634923fa44,2026-02-04,23500,PWCC Fixed Price,BEST_OFFER,ok,0,https://www.fanaticscollect.com/buy-now/a8e9bf84-9670-4847-84ec-dca6f0a0fde5
5b20dca8-a599-406b-88b1-08634923fa44,2025-10-15,8879.36,eBay,BEST_OFFER,ok,0,https://www.ebay.com/itm/285039412043
5b20dca8-a599-406b-88b1-08634923fa44,2025-10-05,12600,PWCC Weekly Auctions,AUCTION,ok,0,https://www.fanaticscollect.com/weekly/095af282-98f1-11f0-b176-0a58a9feac02
5b20dca8-a599-406b-88b1-08634923fa44,2025-09-12,6200,eBay,AUCTION,ok,0,https://www.ebay.com/itm/306480758558
5b20dca8-a599-406b-88b1-08634923fa44,2025-04-02,6969,PWCC Fixed Price,BEST_OFFER,ok,0,https://sales-history.pwccmarketplace.com/items/FIXED226934
5b20dca8-a599-406b-88b1-08634923fa44,2024-11-25,4080,PWCC Weekly Auctions,AUCTION,ok,0,https://www.fanaticscollect.com/weekly/4d1ded3a-a225-11ef-923f-02a15a577677
5b20dca8-a599-406b-88b1-08634923fa44,2024-09-27,4500,eBay,BEST_OFFER,ok,0,https://www.ebay.com/itm/2006-Pokemon-EX-Crystal-Guardians-4-Charizard-Reverse-Foil-PSA-10-Gem-Mint-/266887606068
5b6e48f2-4279-48bf-9ddb-a7fd8b1998ff,2026-09-01,50,eBay,BUY_IT_NOW,ok,0,https://www.ebay.com/itm/117372720702
5b6e48f2-4279-48bf-9ddb-a7fd8b1998ff,2026-08-26,41.55,eBay,AUCTION,ok,0,https://www.ebay.com/itm/117367023986
