asset_id,date,price,grading_company,grade,source,sale_type,url,label,subject_to_change,skipped_reason
00066844-3370-440b-bb05-59e9b25e5a5e,2022-10-01,33.49,PSA,9.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/PSA-9-Shiny-Zoroark-GX-77a-73-Hidden-Fates-Promo-Mint-Pokemon-Card-Full-Art-Holo-/275475435471,,False,
00147e68-0b7e-48a4-9206-25c56a3910ff,2022-10-01,20.00,PSA,9.0,eBay,AUCTION,https://www.ebay.com/itm/PSA-9-POKEMON-JAPANESE-SM-PROMO-GARDEVOIR-POKEMON-CENTER-2019-/284975586937,,False,
00f71ce0-494c-48ab-af41-954930b99b47,2022-10-01,26.24,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/Pokemon-Poipole-SV19-SV94-Shiny-Holo-Rare-Hidden-Fates-PSA-10-Gem-Mint-/174823769246,,False,
010da7c2-9da0-4068-93bd-f9fd4b5cf065,2022-10-01,55.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/2000-BLACK-STAR-8-MEW-PROMO-POKEMON-LEAGUE-PSA-10-GEM-MINT-/234702836536,,False,
011d4da9-2760-440a-b2c1-c021679212e5,2022-10-01,160.50,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/MISTYS-FAVOR-FULL-ART-MIRACLE-TWINS-2019-P-M-JPN-S-M-104-PSA-GEM-MINT-10-/325355164124,,False,
017612b2-07ec-4b6a-b9ce-944674390427,2022-10-01,113.50,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/Pokemon-Ampharos-GX-43-181-Team-Up-Pokemon-Card-PSA-10-GEM-MINT-/284976430853,,False,
017c1c0a-b418-4dd6-93b1-e82db52c6be5,2022-10-01,13.50,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/2016-Pokemon-XY-Evolutions-Here-Comes-Team-Rocket-113-108-PSA-10-/284985781698,,False,
019a868b-1955-49bc-bad7-cd5664240de1,2022-10-01,28.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/GRIMMSNARL-VMAX-2021-POKEMON-SWSH-SHINING-FATES-SV117-FULL-ART-PSA-10-0971-/275472514590,,False,
019a868b-1955-49bc-bad7-cd5664240de1,2022-10-01,27.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/GRIMMSNARL-VMAX-2021-POKEMON-SWSH-SHINING-FATES-SV117-FULL-ART-PSA-10-0972-/275472514715,,False,
019a868b-1955-49bc-bad7-cd5664240de1,2022-10-01,22.99,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/Grimmsnarl-VMAX-SV117-SV122-2021-Pokemon-SWSH-Shining-Fates-PSA-10-GEM-MINT-/403904188342,,False,
01c961e1-63e4-41ec-a6b3-3b511db02bc7,2022-10-01,33.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/2021-Pokemon-SOBBLE-HOLO-MCDONALDS-COLLECTION-PSA-10-/185596064040,,False,
01c961e1-63e4-41ec-a6b3-3b511db02bc7,2022-10-01,20.50,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/2021-Pokemon-SOBBLE-HOLO-MCDONALDS-COLLECTION-PSA-10-/185596098001,,False,
02137a1e-4158-4a2b-a6dd-d8758a57d66e,2022-10-01,14.00,PSA,9.0,eBay,AUCTION,https://www.ebay.com/itm/2021-Pokemon-Shining-Fates-021-Kyogre-Amazing-Rare-PSA-9-MINT-/394260558528,,False,
02137a1e-4158-4a2b-a6dd-d8758a57d66e,2022-10-01,22.52,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/KYOGRE-2021-POKEMON-SWSH-SHINING-FATES-21-PSA-10-0920-/275472522926,,False,
02137a1e-4158-4a2b-a6dd-d8758a57d66e,2022-10-01,23.50,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/KYOGRE-2021-POKEMON-SWSH-SHINING-FATES-21-PSA-10-0991-/275472524528,,False,
02137a1e-4158-4a2b-a6dd-d8758a57d66e,2022-10-01,25.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/KYOGRE-2021-POKEMON-SWSH-SHINING-FATES-21-PSA-10-0992-/275472524411,,False,
02137a1e-4158-4a2b-a6dd-d8758a57d66e,2022-10-01,22.52,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/KYOGRE-2021-POKEMON-SWSH-SHINING-FATES-21-PSA-10-0995-/275472524292,,False,
02137a1e-4158-4a2b-a6dd-d8758a57d66e,2022-10-01,11.08,PSA,9.0,eBay,AUCTION,https://www.ebay.com/itm/KYOGRE-2021-POKEMON-SWSH-SHINING-FATES-21-PSA-9-/275472524672,,False,
0214f438-093f-4009-815c-11d3580faed6,2022-10-01,11.50,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/2019-Pokemon-CHARMANDER-HIDDEN-FATES-PSA-10-/185596058357,,False,
