asset_id,date,price,grading_company,grade,source,sale_type,url,label,subject_to_change,skipped_reason
09d34bc8-773b-46ce-8d85-261667e420f6,2020-12-06,150.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/1999-Pokemon-Game-46-Charmander-PSA-10-GEM-MINT-/143858311650,,False,
8995ccdc-8960-4c95-b377-a499e8eeeb51,2020-12-11,34.99,PSA,10.0,eBay,BUY_IT_NOW,https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10040&campid=5337983940&customid=sportscards&lgeo=1&vectorid=229466&item=233777744769,,False,
a23771d7-ce88-44bd-9260-59e3ee18b857,2020-12-13,35.00,PSA,10.0,MySlabs,BEST_OFFER,https://myslabs.com/slab/view/70103/,,False,
08171e48-5eeb-4620-bd74-f0f5af54fba2,2020-12-20,225.00,PSA,10.0,MySlabs,BEST_OFFER,https://myslabs.com/slab/view/90611/,,False,
42f5b0ab-25f7-4e6a-a672-9ce7731a25c5,2020-12-20,59.99,PSA,9.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/2019-20-Panini-Revolution-DeAaron-Fox-Auto-Rookie-RC-Kings-GMA-10-Gem-Mint-PSA-/143889732409,,False,
f33e9c1c-369b-4cd7-928f-2233b903a036,2020-12-20,225.00,PSA,10.0,MySlabs,BEST_OFFER,https://myslabs.com/slab/view/90613/,,False,
08171e48-5eeb-4620-bd74-f0f5af54fba2,2020-12-21,200.00,PSA,10.0,MySlabs,BEST_OFFER,https://myslabs.com/slab/view/105347/,,False,
72d80ff3-3d91-4a83-a9b9-06a5ff14943e,2020-12-21,200.00,PSA,10.0,MySlabs,BEST_OFFER,https://myslabs.com/slab/view/105346/,,False,
