asset_id,date,price,grading_company,grade,source,sale_type,url,label,subject_to_change,skipped_reason
00f71ce0-494c-48ab-af41-954930b99b47,2021-08-01,46.99,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/Pokemon-PSA-10-Gem-Mint-Poipole-SV19-Hidden-Fates-Shiny-Card-/284373584626,,False,
0109474a-8487-4cd2-bcc9-c87db3b8c222,2021-08-01,19.50,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/Pokemon-TCG-PSA-10-Full-Art-Sigilyph-GX-202-GEM-MINT-Lost-Thunder-/363480829189,,False,
010da7c2-9da0-4068-93bd-f9fd4b5cf065,2021-08-01,98.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/2000-Pokemon-Black-Star-Mew-League-Promo-8-WotC-Vintage-PSA-10-Gem-Mint-/384294630114,,False,
01300c7a-a2c1-4087-a8cc-2defdac3460d,2021-08-01,77.99,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/2019-Pokemon-Hidden-Fates-Shiny-Silvally-GX-SV79-PSA-10-GEM-MINT-/144128059854,,False,
01b3dbb9-8c2e-484b-bb92-3227ebf1dbb1,2021-08-01,1000.00,PSA,9.0,eBay,AUCTION,https://www.ebay.com/itm/2005-Pokemon-EX-Delta-Species-Gold-Star-Groudon-Holo-111-PSA-9-MINT-/224547602488,,False,
024b1f81-5272-4905-b6e0-dd791e4bf570,2021-08-01,60.00,PSA,9.0,Alt,BUY_IT_NOW,https://alt.xyz/exchange/select-listing?ids=99f23cce-93b8-422e-9683-157e95ffbd60,,False,
024b1f81-5272-4905-b6e0-dd791e4bf570,2021-08-01,199.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/2016-Pokemon-TCG-XY-Gyarados-Holo-34-PSA-10-Rare-low-pop-/194259439695,,False,
024b1f81-5272-4905-b6e0-dd791e4bf570,2021-08-01,55.99,PSA,9.0,eBay,AUCTION,https://www.ebay.com/itm/PSA-9-GRADED-Pokemon-CARD-Evolutions-XY-Gyarados-Holo-MINT-2016-34-108-/184973821430,,False,
0253d3a0-7622-4cd1-a021-839fdb03dbd2,2021-08-01,39.99,PSA,9.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/Pokemon-Darkness-Ablaze-185-Salamence-V-Full-Art-PSA-9-0721-/274865463542,,False,
026fb526-00ed-4907-8977-3909035e5fa9,2021-08-01,75.00,PSA,9.0,eBay,BEST_OFFER,https://www.ebay.com/itm/1999-Pokemon-Game-Dragonair-18-Base-PSA-9-MINT-/393476010637,,False,
028f6a0a-186f-48bb-9f55-7098485ff61f,2021-08-01,56.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/PSA-10-Malamar-VMAX-198-Rebel-Clash-Pokemon-/194208883497,,False,
028f6a0a-186f-48bb-9f55-7098485ff61f,2021-08-01,54.03,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/Pokemon-2020-SWSH-Rebel-Clash-Malamar-Vmax-Secret-Rare-PSA-10-GEM-MINT-/403020471859,,False,
02f0691d-ef7b-4884-9a9a-035ce2bfbc26,2021-08-01,298.93,PSA,9.0,eBay,AUCTION,https://www.ebay.com/itm/PSA-9-Mint-1st-Edition-Feraligatr-Holo-4-111-Neo-Genesis-2000-/353587712311,,False,
02f0691d-ef7b-4884-9a9a-035ce2bfbc26,2021-08-01,340.00,PSA,9.0,eBay,AUCTION,https://www.ebay.com/itm/Pokemon-Feraligatr-Halo-2000-Neo-Genesis-PSA-9-4-1st-Edition-4-111-/373660544129,,False,
03b3a490-0082-47ec-bf82-ac55b247fe55,2021-08-01,495.00,PSA,9.0,eBay,BEST_OFFER,https://www.ebay.com/itm/2005-Pokemon-EX-Unseen-Forces-Holo-Entei-Gold-Star-113-PSA-9-MINT-/373653104041,,False,
04066604-c622-4113-b2e7-592df0c945ad,2021-08-01,95.00,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/2017-Pokemon-Shining-Legends-Shining-Volcanion-27-Holo-PSA-10-GEM-MINT-/393477240005,,False,
