asset_id,date,price,grading_company,grade,source,sale_type,url,label,subject_to_change,skipped_reason
da07b29b-f328-4519-b803-f1e9bfa13098,2018-05-08,15.50,PSA,9.0,eBay,AUCTION,https://www.ebay.com/itm/263662668680,,False,
