asset_id,date,price,grading_company,grade,source,sale_type,url,label,subject_to_change,skipped_reason
00066844-3370-440b-bb05-59e9b25e5a5e,2021-10-01,26.77,PSA,9.0,eBay,AUCTION,https://www.ebay.com/itm/Pokemon-PSA-9-MINT-Shiny-Zoroark-GX-77a-Hidden-Fates-Promo-Great-Ball-Collection-/174952586055,,False,
010da7c2-9da0-4068-93bd-f9fd4b5cf065,2021-10-01,34.99,PSA,9.0,eBay,AUCTION,https://www.ebay.com/itm/Pokemon-Mew-Black-Star-Promo-8-PSA-9-MINT-2000-Pokemon-League-Card-NEW-/203626064907,,False,
0139eb0a-bcb3-4826-8c67-2fadec9ba7aa,2021-10-01,50.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/Pokemon-2019-P-M-Japanese-Mewtwo-Holo-054-173-Tag-Team-GX-All-Stars-PSA-10-/194398851148,,False,
024b1f81-5272-4905-b6e0-dd791e4bf570,2021-10-01,10.50,PSA,9.0,eBay,AUCTION,https://www.ebay.com/itm/2016-Pokemon-XY-Evolutions-Gyarados-Holo-34-PSA-9-NM-/174951372895,,False,
02c08f51-d76c-4aca-81f5-67c462bba310,2021-10-01,110.00,PSA,9.0,eBay,BEST_OFFER,https://www.ebay.com/itm/Pokemon-Ancient-Mew-2000-Movie-Game-Promo-Holo-PSA-9-Mint-/403192099810,,False,
030770e6-2eaf-4fe1-9869-7df789a16330,2021-10-01,110.00,PSA,9.0,eBay,BEST_OFFER,https://www.ebay.com/itm/Pokemon-Charizard-SM158-Team-Up-Prerelease-Promo-PSA-9-/363562269100,,False,
04066604-c622-4113-b2e7-592df0c945ad,2021-10-01,72.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/Pokemon-Shining-Legends-Shining-Volcanion-Holo-27-27-73-PSA-10-/144212707434,,False,
05562fb8-3848-4eaa-8db4-716cf7bc2f8d,2021-10-01,152.50,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/Pokemon-Prerelease-Vivid-Voltage-Charizard-SWSH066-PSA-10-Gem-Mint-0588-/165098216990,,False,
05a9d6b3-7c3d-4d7f-ac77-f60805af2440,2021-10-01,29.99,PSA,9.0,eBay,AUCTION,https://www.ebay.com/itm/2000-Pokemon-Charmander-Base-II-PSA-9-/124921644273,,False,
05afc4c9-c85a-4752-89c0-db5312b2d620,2021-10-01,30.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/Stakataka-GX-SV74-PSA-10-GEM-MINT-Hidden-Fates-Full-Art-Shiny-Vault-Sun-Moon-/294421796526,,False,
05fc6d62-f3f4-4432-a94c-093a00e6808d,2021-10-01,121.34,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/PSA-10-GEM-MINT-Bulbasaur-Legendary-Collection-2002-Pokemon-Card-/174960923498,,False,
06ebcaf4-0e95-4d62-8f70-323e7dc22c4f,2021-10-01,45.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/2019-Pokemon-Sun-Moon-Hidden-Fates-SV84-FA-Guzma-PSA-10-GEM-MINT-/224622352259,,False,
07942e5a-5349-43c4-9a97-41386d992d92,2021-10-01,38.55,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/2018-POKEMON-S-M-ULTRA-PRISM-156-FULL-ART-PEEKING-RED-CARD-SECRET-RARE-PSA-10-/224622346425,,False,
0835327b-a851-4d10-b048-0ca7f8aa4175,2021-10-01,45.99,PSA,9.0,eBay,AUCTION,https://www.ebay.com/itm/Poliwrath-Holo-Base-Set-2-Pokemon-Card-15-PSA-9-MINT-/185064355295,,False,
08984fe5-ebba-44de-9a82-85cb1e202096,2021-10-01,120.00,PSA,9.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/1999-Base-Set-Unlimited-Nidoking-Pokemon-Card-Holo-11-PSA-9-MINT-/284461936319,,False,
096bfcff-59a6-4007-987e-8f5a144bc5a7,2021-10-01,975.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/2006-Pokemon-Japanese-Promo-4th-HO-OH-Ex-HOLO-PSA-10-M2-Psa-10-/224628022969,,False,
097a9132-f834-428a-ab5e-939fc6cd8bbb,2021-10-01,55.00,PSA,9.0,eBay,AUCTION,https://www.ebay.com/itm/dark-gyarados-8-82-prerelease-holo-PSA-9-pokemon-team-rocket-set-2000-/393604472463,,False,
09d89c8b-7c2d-4bea-8ffe-26e259de74cc,2021-10-01,34.99,PSA,9.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/POKEMON-2017-SHINING-LEGENDS-MEWTWO-GX-72-73-FULL-ART-PSA-9-MINT-/324801070804,,False,
09d89c8b-7c2d-4bea-8ffe-26e259de74cc,2021-10-01,41.00,PSA,9.0,eBay,AUCTION,https://www.ebay.com/itm/Pokemon-Shining-Legends-Mewtwo-GX-Full-Art-72-72-73-PSA-9-/144212707419,,False,
0a1ebe7d-dda4-48b2-a0f6-7d58f124c98d,2021-10-01,175.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/GROUDON-EX-2006-JAPANESE-POKEMON-HOLO-1ST-EDITION-PSA-10-GEM-MINT-/233911705199,,False,
0a1ebe7d-dda4-48b2-a0f6-7d58f124c98d,2021-10-01,265.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/Pokemon-2006-Starter-Deck-Groudon-EX-008-016-PSA-10-1st-Edition-Japanese-/324585688379,,False,
0b0afd11-b04f-4a59-8bd3-481f827e7610,2021-10-01,40.00,PSA,9.0,eBay,BEST_OFFER,https://www.ebay.com/itm/Pokemon-PSA-9-Mint-Entei-GX-Sun-Moon-Shining-Legends-Full-Art-2017-71-73-/124928092268,,False,
