asset_id,date,price,grading_company,grade,source,sale_type,url,label,subject_to_change,skipped_reason
3b1dc1cb-5175-4541-9eb3-dd06d4e08235,2020-05-28,37.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/2018-19-PANINI-PRIZM-CHOICE-WILT-CHAMBERLAIN-RED-SCOPE-PRIZM-61-88-PSA-10-/233487794613,,False,
c55f439a-99ad-40fe-a2e0-a8c4f53b0d59,2020-05-30,200.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/1998-Pokemon-Japanese-Gym-Mistys-Tears-Trainer-PSA-10-Gem-Mint-Naked-Misty-/273937195670,,False,
