asset_id,date,price,grading_company,grade,source,sale_type,url,label,subject_to_change,skipped_reason
2daeb49c-6cfd-4288-84fa-b48aa2c1f7c3,2018-01-01,437.00,PSA,10.0,eBay,BEST_OFFER,http://www.ebay.com/itm/2003-Pokemon-Skyridge-PSA-10-GEM-MINT-Umbreon-Crystal-Holo-H30-H32-eReader-/352219536647,,False,
ce750db6-b1c3-4d8f-9c6a-e90686d1df95,2018-01-04,24.95,PSA,9.0,eBay,BUY_IT_NOW,http://www.ebay.com/itm/John-Havlicek-Man-Go-Boston-Celtics-Sportscaster-Card-10-18-PSA-9-/222724208862,,False,
4f194f2c-ca63-4a27-947a-122d08b43461,2018-01-27,18.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/273027783395,,False,
