asset_id,date,price,grading_company,grade,source,sale_type,url,label,subject_to_change,skipped_reason
2daeb49c-6cfd-4288-84fa-b48aa2c1f7c3,2020-01-11,800.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/2003-Pokemon-Skyridge-PSA-10-GEM-MINT-Umbreon-Holo-H30-H32-eReader-card-/133018792271,,False,
f586db45-4fdf-47ce-965c-d8109ca99a36,2020-01-20,44.99,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/2017-Pokemon-Sun-and-Moon-Guardians-Rising-Tapu-Lele-GX-FULL-ART-137-145-PSA-10-/333485638567,,False,
9eac3fee-c522-4da8-b0ac-24ef317dac01,2020-01-25,44.99,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/2016-Pokemon-XY-Evolutions-MEGA-CHARIZARD-HOLO-13-108-PSA-10-GEM-MINT-/233469914522,,False,
4351e492-280c-4af2-bbb7-0a6df29e80bb,2020-01-27,419.87,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/POKEMON-TCG-Kanazawa-Pikachu-Holo-144-S-P-PSA-10-Promo-2020-Japanese-Card-Slab-/383252405165,,False,
c55f439a-99ad-40fe-a2e0-a8c4f53b0d59,2020-01-27,120.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/254403546710,,False,
