asset_id,date,price,grading_company,grade,source,sale_type,url,label,subject_to_change,skipped_reason
ad15e0ee-d491-4f6d-9bb3-fd36dcc15f8d,2020-06-24,45.95,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/PSA-CGC-Pokemon-Card-Framed-Display-New-Black-Design-/312353283243,,False,
