asset_id,date,price,grading_company,grade,source,sale_type,url,label,subject_to_change,skipped_reason
aefe590d-d1e6-4752-ada6-f21a2d8ac788,2020-04-03,37.99,PSA,9.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/223947974873,,False,
8bfc6a4a-46d7-40c1-9f6a-c57cda346c4a,2020-04-04,1550.00,PSA,9.0,eBay,BEST_OFFER,https://www.ebay.com/itm/PSA-9-MINT-Charizard-006-Prism-Carddass-Bandai-Pokemon-Card-Japanese-/333347704967,,False,
5452e76e-aa11-439a-ab7e-cd75c4705514,2020-04-05,47.99,PSA,9.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/223947978975,,False,
1cf6019c-a516-4985-806b-464cf8d64060,2020-04-19,900.00,PSA,10.0,Robert Edwards,AUCTION,https://bid.robertedwardauctions.com/bids/bidplace.aspx?itemid=67375,,False,
45cb11a7-48b1-4d26-b25a-a4c113c0a6ea,2020-04-19,1200.00,PSA,10.0,Robert Edwards,AUCTION,https://bid.robertedwardauctions.com/bids/bidplace.aspx?itemid=67368,,False,
8224ad3a-8624-44cd-bc8c-a303dea63dc1,2020-04-19,720.00,PSA,10.0,Robert Edwards,AUCTION,https://bid.robertedwardauctions.com/bids/bidplace.aspx?itemid=67369,,False,
950d06d4-7d8a-47bc-8b40-42df4f170ee8,2020-04-19,1620.00,PSA,10.0,Robert Edwards,AUCTION,https://bid.robertedwardauctions.com/bids/bidplace.aspx?itemid=66859,,False,
a9e882a7-8d5b-4e7b-9765-acd4c14d0412,2020-04-19,1080.00,PSA,10.0,Robert Edwards,AUCTION,https://bid.robertedwardauctions.com/bids/bidplace.aspx?itemid=67373,,False,
acf66ede-8301-42d5-9fe8-b9471c404d9a,2020-04-19,1320.00,PSA,10.0,Robert Edwards,AUCTION,https://bid.robertedwardauctions.com/bids/bidplace.aspx?itemid=67374,,False,
c866ff8c-34db-400a-a5a1-b86bc0c4cd32,2020-04-19,1500.00,PSA,10.0,Robert Edwards,AUCTION,https://bid.robertedwardauctions.com/bids/bidplace.aspx?itemid=67372,,False,
f4649868-9658-454c-89b8-7ed2f40b7e3d,2020-04-19,1020.00,PSA,10.0,Robert Edwards,AUCTION,https://bid.robertedwardauctions.com/bids/bidplace.aspx?itemid=67367,,False,
