asset_id,date,price,grading_company,grade,source,sale_type,url,label,subject_to_change,skipped_reason
87b9ac55-d968-4894-9068-07a115dcb539,2020-02-23,5520.00,PSA,9.0,Heritage Auctions,AUCTION,https://sports.ha.com/itm/baseball/1958-topps-roger-maris-47-sgc-mint-9-none-higher/a/50023-50381.s?ic4=ListView-ShortDescription-071515,,False,
