asset_id,date,price,grading_company,grade,source,sale_type,url,label,subject_to_change,skipped_reason
00413eee-b8b0-4666-923f-f27bbe4edb9d,2024-04-01,21.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/2023-PSA-10-Graded-Pokemon-Clefable-014-032-CLL-Classic-Collection-Japanese-/235377263236,,False,
00413eee-b8b0-4666-923f-f27bbe4edb9d,2024-04-01,15.52,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/2023-Pokemon-CLL-JP-Clefable-014-PSA-10-/375335697685,,False,
010da7c2-9da0-4068-93bd-f9fd4b5cf065,2024-04-01,45.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/2000-Pokemon-Black-Star-Promo-Pokemon-League-8-Mew-PSA-10-GEM-MINT-/364804041609,,False,
010da7c2-9da0-4068-93bd-f9fd4b5cf065,2024-04-01,48.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/2000-Pokemon-Black-Star-Promo-Pokemon-League-8-Mew-PSA-10-GEM-MINT-/375326900309,,False,
010da7c2-9da0-4068-93bd-f9fd4b5cf065,2024-04-01,46.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/PSA-10-GEM-MINT-Mew-WOTC-BLACK-STAR-PROMOS-8-League-Pokemon-Card-/355576975265,,False,
0193c32d-5cf7-4bae-94f0-a3754c13d1a7,2024-04-01,400.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/PSA-10-2005-Pokepark-s-Munchlax-Pokemon-Japanese-Promo-Pokepark-Forest-008-HOLO-/144499330641,,False,
02137a1e-4158-4a2b-a6dd-d8758a57d66e,2024-04-01,20.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/2021-Kyogre-Amazing-Rare-021-072-PSA-10-Shining-Fates-Pokemon-GEM-MINT-Card-/126405151378,,False,
02137a1e-4158-4a2b-a6dd-d8758a57d66e,2024-04-01,18.50,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/2021-Pokemon-SWSH-Shining-Fates-021-Kyogre-PSA-10-GEM-MINT-/364808623907,,False,
02874192-e4b3-4d45-bed1-78a7a2157639,2024-04-01,88.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/PSA-10-Bulbasaur-166-165-Illustration-Rare-151-Pokemon-TCG-/116122549333,,False,
02874192-e4b3-4d45-bed1-78a7a2157639,2024-04-01,82.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/PSA-10-Bulbasaur-166-165-Illustration-Rare-151-Pokemon-TCG-/166670675374,,False,
028f6a0a-186f-48bb-9f55-7098485ff61f,2024-04-01,21.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/Pokemon-Sword-Shield-Full-Art-Malamar-VMAX-Rebel-Clash-Secret-Rare-PSA-10-/255554400765,,False,
02942b05-5bb4-40c5-af94-89d6f7055c0d,2024-04-01,25.13,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/Pokemon-TCG-Lugia-VSTAR-Silver-Tempest-139-195-Holo-Ultra-Rare-PSA-10-/156139169458,,False,
02c08f51-d76c-4aca-81f5-67c462bba310,2024-04-01,235.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/Ancient-Mew-2000-Pokemon-Movie-Promo-Holo-Rare-PSA-10-/285793570289,,False,
03adbca1-97fc-4a54-a35a-7ef7ebb6a19d,2024-04-01,16.05,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/2023-Pokemon-SWSH-Crown-Zenith-151-Volo-Full-Art-PSA-10-GEM-MINT-/375331935232,,False,RELISTED
